URL,Title,Price,Rating,Processor,RAM,Memory Speed,Storage,GPU,GPU RAM Size
https://www.amazon.com/Anti-glare-i5-1135G7-i7-10510U-Business-Narrow-Bezel/dp/B0BW96STS5/ref=sr_1_89?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-89,"HP 15 Pavilion Laptop (15.6"" FHD Anti-glare, Intel Core i5-1135G7 (Beats i7-10510U), 16GB RAM, 512GB SSD) Home & Business PC, Narrow-Bezel, 10-Hr Long Battery Life, Webcam, Numpad, Win 11 Home, Silver","HP 15 Pavilion Laptop (15.6"" FHD Anti-glare, Intel Core i5-1135G7 (Beats i7-10510U), 16GB RAM, 512GB SSD) Home & Business PC, Narrow-Bezel, 10-Hr Long Battery Life, Webcam, Numpad, Win 11 Home, Silver",4.0 out of 5 stars,2.4 GHz core_i5,16 GB DDR4,3200 MHz,512 GB SSD,Intel Iris Xe Graphics,4.00
https://www.amazon.com/MSI-Creator-Content-Creation-Laptop/dp/B0BT35NL8W/ref=sr_1_86?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-86,"MSI Creator M16 16"" 60Hz QHD+ Content Creation Laptop: 13th Gen Intel Core i7, RTX 4060, 32GB DDR5, 1TB NVMe SSD, 180-Degree Lay-Flat, USB 3.2 Type C, HDMI, Win 11 Home: Black B13VF-453US","MSI Creator M16 16"" 60Hz QHD+ Content Creation Laptop: 13th Gen Intel Core i7, RTX 4060, 32GB DDR5, 1TB NVMe SSD, 180-Degree Lay-Flat, USB 3.2 Type C, HDMI, Win 11 Home: Black B13VF-453US",4.4 out of 5 stars, , , , , , 
https://www.amazon.com/SAMSUNG-Processor-Touchscreen-NP960XGK-KG1US-Moonstone/dp/B0CQ3VXJ3J/ref=sr_1_90?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-90,"SAMSUNG 16"" Galaxy Book4 Pro Laptop PC Computer, Intel Core 7 Ultra Processor 1TB, 3K AMOLED (2880 x 1800) Touchscreen, Advanced Security, 2024 Model, NP960XGK-KG1US, Moonstone Gray","SAMSUNG 16"" Galaxy Book4 Pro Laptop PC Computer, Intel Core 7 Ultra Processor 1TB, 3K AMOLED (2880 x 1800) Touchscreen, Advanced Security, 2024 Model, NP960XGK-KG1US, Moonstone Gray",4.5 out of 5 stars,4 core_i7,16 LPDDR5, ,SSD, , 
https://www.amazon.com/Dell-Inspiron-Touchscreen-i7-1165G7-3535/dp/B0CDB9M4MR/ref=sr_1_93?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-93,"Dell Inspiron 15 15.6"" Laptop (FHD Touchscreen, AMD Ryzen 5 7530U, 32GB RAM, 1TB PCIe SSD, (6-Core Beat i7-1165G7)) Numeric Keypad, Webcam, 2024 Inspiron 3000 3535, Win 11 Home, Carbon Black","Dell Inspiron 15 15.6"" Laptop (FHD Touchscreen, AMD Ryzen 5 7530U, 32GB RAM, 1TB PCIe SSD, (6-Core Beat i7-1165G7)) Numeric Keypad, Webcam, 2024 Inspiron 3000 3535, Win 11 Home, Carbon Black",4.3 out of 5 stars,2 GHz,32 GB,2 GHz,1 TB,32 GB,32 GB
https://www.amazon.com/Acer-Chromebook-Spin-R841T-R841T-S4ZG/dp/B08WPH5VXN/ref=sr_1_92?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-92,"Acer Chromebook Spin 513 Convertible Laptop | Qualcomm Snapdragon 7c | 13.3"" FHD IPS Touch Corning Gorilla Glass Display | 4GB LPDDR4X | 64GB eMMC | WiFi 5 | Backlit KB | Chrome OS | R841T-S4ZG, Gray","Acer Chromebook Spin 513 Convertible Laptop | Qualcomm Snapdragon 7c | 13.3"" FHD IPS Touch Corning Gorilla Glass Display | 4GB LPDDR4X | 64GB eMMC | WiFi 5 | Backlit KB | Chrome OS | R841T-S4ZG, Gray",4.1 out of 5 stars,2.4 GHz Snapdragon,4 GB LPDDR4X,2400 MHz,64 GB Emmc,Qualcomm Snapdragon 7c, 
https://www.amazon.com/HP-Chromebook-Graphics-Keyboard-14a-na0226nr/dp/B09SVSBVP1/ref=sr_1_91?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-91,"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)","HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)",4.4 out of 5 stars, , , , , , 
https://www.amazon.com/HP-Chromebook-Processor-Graphics-Bluetooth/dp/B0C7MPZRF4/ref=sr_1_94?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-94,"HP 2023 Newest Chromebook Laptop, 14 Inch Display, Intel Celeron N4120 Processor, 4GB RAM, 128GB Storage (64GB eMMC+64GB MSD Card), Intel UHD Graphics 600, WiFi, Bluetooth, Chrome OS, Modern Gray","HP 2023 Newest Chromebook Laptop, 14 Inch Display, Intel Celeron N4120 Processor, 4GB RAM, 128GB Storage (64GB eMMC+64GB MSD Card), Intel UHD Graphics 600, WiFi, Bluetooth, Chrome OS, Modern Gray",4.2 out of 5 stars,2.6 GHz celeron_n,4 DDR4, ,128 GB Emmc,Intel UHD Graphics 600,4 GB
https://www.amazon.com/Dell-Inspiron-3511-Touchscreen-i5-1035G1/dp/B0B336K7M5/ref=sr_1_98?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-98,"Dell Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 32GB RAM, 1TB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black","Dell Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 32GB RAM, 1TB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",4.0 out of 5 stars,1 GHz core_i5_family,32 GB DDR4,2666 MHz,1 TB SSD,Intel UHD Graphics,32 GB
https://www.amazon.com/HP-Diagonal-i5-1135G7-Processor-Bluetooth/dp/B09LM6SZKG/ref=sr_1_97?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-97,"HP 15.6"" Diagonal Full HD (1920 x 1080) Laptop, 11th Gen Intel Core i5-1135G7 Processor, 8GB DDR4 RAM, 256GB SSD, 802.11ac, Bluetooth, HDMI, Windows 11","HP 15.6"" Diagonal Full HD (1920 x 1080) Laptop, 11th Gen Intel Core i5-1135G7 Processor, 8GB DDR4 RAM, 256GB SSD, 802.11ac, Bluetooth, HDMI, Windows 11",4.3 out of 5 stars,4.2 GHz core_i5,8 GB DDR4,2666 MHz,256 GB SSD,Intel Iris Xe Graphics,8 GB
https://www.amazon.com/ASUS-Processor-NumberPad-Microsoft-L210MA-DB01/dp/B08KSFL6VW/ref=sr_1_95?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-95,ASUS Laptop L210 11.6 in Display Intel N4020 Processor 4GB RAM 64GB eMMC Chrome (Renewed),ASUS Laptop L210 11.6 in Display Intel N4020 Processor 4GB RAM 64GB eMMC Chrome (Renewed),3.7 out of 5 stars,2.8 GHz celeron,4 GB DDR4,2.8 GHz,64 GB Embedded MultiMediaCard,Intel UHD Graphics 600,4 GB
https://www.amazon.com/ASUS-ROG-Zephyrus-i7-13620H-Keyboard/dp/B0CTR3992K/ref=sr_1_99?dib=eyJ2IjoiMSJ9.rAqu1RwVbbU3tTs6PhpxgefmEMFe2Ob_KJVEc8K7Br3vBT4jexTFV7nzmi6hm9Lw_HoC07CQ7yjb664V6R-XbfyYS3qHfOYssjp8yPal_u6nAfJS3su0umC2eTELha5y1KgRPrnVT7DVgaZxMtug6yFd43DHiTqhUyqnFx5V8lsVLZZITMz-fCO0dceFc9Sd1V9nzg_LQ8g608HrcO60DkrQQzk5dyJJde_6dL5mwtA.BEPlx8ZaSXM5SOvPZdk9B_SdfeRWIsn9ttSLBkEOwLs&dib_tag=se&keywords=gaming+laptops&qid=1723289910&sr=8-99,"ASUS ROG Zephyrus G16 Gaming Laptop, 16"" FHD Display, Intel Core i7-13620H, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4060, Backlit Keyboard, Windows 11 Home, Eclipse Gray","ASUS ROG Zephyrus G16 Gaming Laptop, 16"" FHD Display, Intel Core i7-13620H, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4060, Backlit Keyboard, Windows 11 Home, Eclipse Gray",N/A,4.9 GHz apple_ci7,DDR4, ,512 GB SSD,Nvidia, 
https://www.amazon.com/acer-AN515-58-525P-i5-12500H-PC4-25600-Overclocked/dp/B0CW57LTTM/ref=sr_1_100?dib=eyJ2IjoiMSJ9.rAqu1RwVbbU3tTs6PhpxgefmEMFe2Ob_KJVEc8K7Br3vBT4jexTFV7nzmi6hm9Lw_HoC07CQ7yjb664V6R-XbfyYS3qHfOYssjp8yPal_u6nAfJS3su0umC2eTELha5y1KgRPrnVT7DVgaZxMtug6yFd43DHiTqhUyqnFx5V8lsVLZZITMz-fCO0dceFc9Sd1V9nzg_LQ8g608HrcO60DkrQQzk5dyJJde_6dL5mwtA.BEPlx8ZaSXM5SOvPZdk9B_SdfeRWIsn9ttSLBkEOwLs&dib_tag=se&keywords=gaming+laptops&qid=1723289910&sr=8-100,acer Nitro 5 AN515-58-525P Gaming Laptop |Core i5-12500H | NVIDIA GeForce RTX 3050 & PNY XLR8 Gaming 32GB (2x16GB) DDR4 DRAM 3200MHz (PC4-25600) CL20 1.2V Dual Channel Overclocked,acer Nitro 5 AN515-58-525P Gaming Laptop |Core i5-12500H | NVIDIA GeForce RTX 3050 & PNY XLR8 Gaming 32GB (2x16GB) DDR4 DRAM 3200MHz (PC4-25600) CL20 1.2V Dual Channel Overclocked,N/A,NVIDIA,DDR4, , ,NVIDIA GeForce RTX 3050, 
https://www.amazon.com/acer-AN515-58-525P-i5-12500H-GeForce-AN515-58-57Y8/dp/B0CXF85RSC/ref=sr_1_102?dib=eyJ2IjoiMSJ9.rAqu1RwVbbU3tTs6PhpxgefmEMFe2Ob_KJVEc8K7Br3vBT4jexTFV7nzmi6hm9Lw_HoC07CQ7yjb664V6R-XbfyYS3qHfOYssjp8yPal_u6nAfJS3su0umC2eTELha5y1KgRPrnVT7DVgaZxMtug6yFd43DHiTqhUyqnFx5V8lsVLZZITMz-fCO0dceFc9Sd1V9nzg_LQ8g608HrcO60DkrQQzk5dyJJde_6dL5mwtA.BEPlx8ZaSXM5SOvPZdk9B_SdfeRWIsn9ttSLBkEOwLs&dib_tag=se&keywords=gaming+laptops&qid=1723289910&sr=8-102,acer Nitro 5 AN515-58-525P Gaming Laptop |Core i5-12500H | NVIDIA GeForce RTX 3050 Laptop GPU & Nitro 5 AN515-58-57Y8 Gaming Laptop | Intel Core i5-12500H,acer Nitro 5 AN515-58-525P Gaming Laptop |Core i5-12500H | NVIDIA GeForce RTX 3050 Laptop GPU & Nitro 5 AN515-58-57Y8 Gaming Laptop | Intel Core i5-12500H,N/A,Intel,DDR4, , ,NVIDIA GeForce RTX 3050, 
https://www.amazon.com/acer-Gaming-i5-13420H-ANV15-51-51H9-Keyboard/dp/B0D3WGVG1K/ref=sr_1_103?dib=eyJ2IjoiMSJ9.rAqu1RwVbbU3tTs6PhpxgefmEMFe2Ob_KJVEc8K7Br3vBT4jexTFV7nzmi6hm9Lw_HoC07CQ7yjb664V6R-XbfyYS3qHfOYssjp8yPal_u6nAfJS3su0umC2eTELha5y1KgRPrnVT7DVgaZxMtug6yFd43DHiTqhUyqnFx5V8lsVLZZITMz-fCO0dceFc9Sd1V9nzg_LQ8g608HrcO60DkrQQzk5dyJJde_6dL5mwtA.BEPlx8ZaSXM5SOvPZdk9B_SdfeRWIsn9ttSLBkEOwLs&dib_tag=se&keywords=gaming+laptops&qid=1723289910&sr=8-103,"acer Nitro V Gaming Laptop | i5-13420H | RTX 4050 | 15.6"" FHD IPS 144Hz | 8GB DDR5 | 512GB Gen 4 SSD | WiFi 6 | ANV15-51-51H9 Nitro Gen 2 Wired Gaming Keyboard - Mechanical Axis & RGB","acer Nitro V Gaming Laptop | i5-13420H | RTX 4050 | 15.6"" FHD IPS 144Hz | 8GB DDR5 | 512GB Gen 4 SSD | WiFi 6 | ANV15-51-51H9 Nitro Gen 2 Wired Gaming Keyboard - Mechanical Axis & RGB",N/A,Intel,DDR5, , ,NVIDIA GeForce RTX 4050, 
https://www.amazon.com/Predator-AI-Powered-LPDDR5X-PHN14-51-90NF-Tri-Band/dp/B0D3WS1L62/ref=sr_1_104?dib=eyJ2IjoiMSJ9.rAqu1RwVbbU3tTs6PhpxgefmEMFe2Ob_KJVEc8K7Br3vBT4jexTFV7nzmi6hm9Lw_HoC07CQ7yjb664V6R-XbfyYS3qHfOYssjp8yPal_u6nAfJS3su0umC2eTELha5y1KgRPrnVT7DVgaZxMtug6yFd43DHiTqhUyqnFx5V8lsVLZZITMz-fCO0dceFc9Sd1V9nzg_LQ8g608HrcO60DkrQQzk5dyJJde_6dL5mwtA.BEPlx8ZaSXM5SOvPZdk9B_SdfeRWIsn9ttSLBkEOwLs&dib_tag=se&keywords=gaming+laptops&qid=1723289910&sr=8-104,"Acer Predator Helios Neo 14 Gaming Laptop| 14.5"" WQXGA+ | AI-Powered| Ultra 9 185H | RTX 4070 | 16GB LPDDR5X | 1TB SSD| PHN14-51-90NF with Predator Connect W6 Wi-Fi 6E Gaming Router | Tri-Band AXE7800","Acer Predator Helios Neo 14 Gaming Laptop| 14.5"" WQXGA+ | AI-Powered| Ultra 9 185H | RTX 4070 | 16GB LPDDR5X | 1TB SSD| PHN14-51-90NF with Predator Connect W6 Wi-Fi 6E Gaming Router | Tri-Band AXE7800",N/A,NVIDIA,LPDDR5X, , ,NVIDIA GeForce RTX 4070, 
https://www.amazon.com/acer-Gaming-Laptop-ANV15-41-R5N6-Ethernet/dp/B0D3WH6JK7/ref=sr_1_105?dib=eyJ2IjoiMSJ9.rAqu1RwVbbU3tTs6PhpxgefmEMFe2Ob_KJVEc8K7Br3vBT4jexTFV7nzmi6hm9Lw_HoC07CQ7yjb664V6R-XbfyYS3qHfOYssjp8yPal_u6nAfJS3su0umC2eTELha5y1KgRPrnVT7DVgaZxMtug6yFd43DHiTqhUyqnFx5V8lsVLZZITMz-fCO0dceFc9Sd1V9nzg_LQ8g608HrcO60DkrQQzk5dyJJde_6dL5mwtA.BEPlx8ZaSXM5SOvPZdk9B_SdfeRWIsn9ttSLBkEOwLs&dib_tag=se&keywords=gaming+laptops&qid=1723289910&sr=8-105,"acer Nitro V Gaming Laptop | Ryzen 5 7535HS | RTX 4050 | 15.6"" FHD IPS 144Hz | 8GB DDR5 | 512GB SSD | WiFi 6 | ANV15-41-R5N6 USB Type-C Gen 1 Dock, HDMI, DP, USB 3.1 Ports, Ethernet","acer Nitro V Gaming Laptop | Ryzen 5 7535HS | RTX 4050 | 15.6"" FHD IPS 144Hz | 8GB DDR5 | 512GB SSD | WiFi 6 | ANV15-41-R5N6 USB Type-C Gen 1 Dock, HDMI, DP, USB 3.1 Ports, Ethernet",N/A,AMD,DDR5, , ,NVIDIA GeForce RTX 4050, 
https://www.amazon.com/acer-AN16-41-R4CY-Predator-Connect-Tri-Band/dp/B0D3WM4TSD/ref=sr_1_107?dib=eyJ2IjoiMSJ9.rAqu1RwVbbU3tTs6PhpxgefmEMFe2Ob_KJVEc8K7Br3vBT4jexTFV7nzmi6hm9Lw_HoC07CQ7yjb664V6R-XbfyYS3qHfOYssjp8yPal_u6nAfJS3su0umC2eTELha5y1KgRPrnVT7DVgaZxMtug6yFd43DHiTqhUyqnFx5V8lsVLZZITMz-fCO0dceFc9Sd1V9nzg_LQ8g608HrcO60DkrQQzk5dyJJde_6dL5mwtA.BEPlx8ZaSXM5SOvPZdk9B_SdfeRWIsn9ttSLBkEOwLs&dib_tag=se&keywords=gaming+laptops&qid=1723289910&sr=8-107,"acer Nitro 16 Gaming Laptop | Ryzen 7 7840HS | RTX 4060 | 16"" WUXGA 165Hz IPS | 16GB DDR5 | 1TB Gen 4 SSD | WiFi 6E | AN16-41-R4CY with Predator Connect W6 Wi-Fi 6E Gaming Router | Tri-Band AXE7800","acer Nitro 16 Gaming Laptop | Ryzen 7 7840HS | RTX 4060 | 16"" WUXGA 165Hz IPS | 16GB DDR5 | 1TB Gen 4 SSD | WiFi 6E | AN16-41-R4CY with Predator Connect W6 Wi-Fi 6E Gaming Router | Tri-Band AXE7800",N/A,AMD,DDR5, , ,NVIDIA GeForce RTX 4060, 
https://www.amazon.com/acer-Predator-i7-13650HX-PHN16-71-76H5-Chromebook/dp/B0D3WKZ7VJ/ref=sr_1_108?dib=eyJ2IjoiMSJ9.rAqu1RwVbbU3tTs6PhpxgefmEMFe2Ob_KJVEc8K7Br3vBT4jexTFV7nzmi6hm9Lw_HoC07CQ7yjb664V6R-XbfyYS3qHfOYssjp8yPal_u6nAfJS3su0umC2eTELha5y1KgRPrnVT7DVgaZxMtug6yFd43DHiTqhUyqnFx5V8lsVLZZITMz-fCO0dceFc9Sd1V9nzg_LQ8g608HrcO60DkrQQzk5dyJJde_6dL5mwtA.BEPlx8ZaSXM5SOvPZdk9B_SdfeRWIsn9ttSLBkEOwLs&dib_tag=se&keywords=gaming+laptops&qid=1723289910&sr=8-108,"acer Predator Helios Neo 16 Gaming Laptop | i7-13650HX | RTX 4060 | 16"" WUXGA | 16GB DDR5 | 512GB SSD | Killer Wi-Fi 6E | PHN16-71-76H5 USB Type-C Dock D501, Works with Chromebook 60W PD","acer Predator Helios Neo 16 Gaming Laptop | i7-13650HX | RTX 4060 | 16"" WUXGA | 16GB DDR5 | 512GB SSD | Killer Wi-Fi 6E | PHN16-71-76H5 USB Type-C Dock D501, Works with Chromebook 60W PD",N/A,Intel,DDR5, , ,NVIDIA GeForce RTX 4060, 
https://www.amazon.com/HP-Touchscreen-i7-1260P-Backlit-Keyboard/dp/B0BKTN2VMB/ref=sr_1_109?dib=eyJ2IjoiMSJ9.rAqu1RwVbbU3tTs6PhpxgefmEMFe2Ob_KJVEc8K7Br3vBT4jexTFV7nzmi6hm9Lw_HoC07CQ7yjb664V6R-XbfyYS3qHfOYssjp8yPal_u6nAfJS3su0umC2eTELha5y1KgRPrnVT7DVgaZxMtug6yFd43DHiTqhUyqnFx5V8lsVLZZITMz-fCO0dceFc9Sd1V9nzg_LQ8g608HrcO60DkrQQzk5dyJJde_6dL5mwtA.BEPlx8ZaSXM5SOvPZdk9B_SdfeRWIsn9ttSLBkEOwLs&dib_tag=se&keywords=gaming+laptops&qid=1723289910&sr=8-109,"HP ENVY Laptop, 17.3"" Full HD Touchscreen, 12th Gen Intel Core i7-1260P, 16GB DDR4 RAM, 1TB PCIe SSD, IR Camera, HDMI, Backlit Keyboard, Wi-Fi 6, Windows 11 Home, Silver","HP ENVY Laptop, 17.3"" Full HD Touchscreen, 12th Gen Intel Core i7-1260P, 16GB DDR4 RAM, 1TB PCIe SSD, IR Camera, HDMI, Backlit Keyboard, Wi-Fi 6, Windows 11 Home, Silver",4.1 out of 5 stars,1.5 GHz core_i7_family,16 GB DDR4, ,1 TB SSD,Intel Iris Xe Graphics, 
